country,continent,year,lifeExp,pop,gdpPercap
Namibia,Africa,1998,57.6,1803000,3939.0
Namibia,Africa,1999,56.4,1851000,3990.0
Namibia,Africa,2000,55.0,1896000,4023.0
Namibia,Africa,2001,53.9,1936000,4023.0
Namibia,Africa,2002,53.0,1973000,4072.0
Namibia,Africa,2003,52.2,2008000,4170.0
Namibia,Africa,2004,51.8,2043000,4400.0
Namibia,Africa,2005,51.9,2080000,4547.0
Namibia,Africa,2006,53.2,2119000,4783.0
Namibia,Africa,2007,55.4,2159000,4951.0
Namibia,Africa,2008,57.2,2200000,5026.0
Namibia,Africa,2009,58.5,2242000,4881.0
Namibia,Africa,2010,59.5,2283000,5160.0
Namibia,Africa,2011,60.0,2324000,5365.0
Namibia,Africa,2012,60.4,2364000,5536.0
Namibia,Africa,2013,60.6,2404000,5718.0
Nepal,Asia,1990,58.5,19080000,852.7
Nepal,Asia,1991,59.1,19550000,884.4
Nepal,Asia,1992,59.8,20040000,897.7
Nepal,Asia,1993,60.3,20550000,909.0
Nepal,Asia,1994,61.1,21060000,959.5
Nepal,Asia,1995,61.7,21590000,968.6
Nepal,Asia,1996,62.4,22140000,995.5
Nepal,Asia,1997,63.1,22690000,1011.0
Nepal,Asia,1998,63.7,23260000,1005.0
Nepal,Asia,1999,64.3,23830000,1014.0
Nepal,Asia,2000,64.9,24400000,1055.0
Nepal,Asia,2001,65.5,24980000,1085.0
Nepal,Asia,2002,65.7,25560000,1057.0
Nepal,Asia,2003,66.4,26140000,1065.0
Nepal,Asia,2004,66.8,26720000,1079.0
Nepal,Asia,2005,67.3,27280000,1081.0
Nepal,Asia,2006,67.8,27830000,1078.0
Nepal,Asia,2007,68.2,28370000,1093.0
Nepal,Asia,2008,68.6,28910000,1139.0
Nepal,Asia,2009,69.0,29430000,1169.0
Nepal,Asia,2010,69.5,29960000,1204.0
Nepal,Asia,2011,69.9,30490000,1229.0
Nepal,Asia,2012,70.3,31010000,1264.0
Nepal,Asia,2013,70.6,31540000,1282.0
Netherlands,Europe,1990,77.0,14890000,24900.0
Netherlands,Europe,1991,77.2,14990000,25380.0
Netherlands,Europe,1992,77.3,15100000,25710.0
Netherlands,Europe,1993,77.3,15210000,25960.0
Netherlands,Europe,1994,77.5,15320000,26650.0
Netherlands,Europe,1995,77.6,15420000,27420.0
Netherlands,Europe,1996,77.7,15520000,28340.0
Netherlands,Europe,1997,78.0,15610000,29490.0
Netherlands,Europe,1998,78.0,15690000,30570.0
Netherlands,Europe,1999,78.1,15780000,31900.0
Netherlands,Europe,2000,78.1,15860000,33000.0
Netherlands,Europe,2001,78.3,15950000,33480.0
Netherlands,Europe,2002,78.5,16050000,33410.0
Netherlands,Europe,2003,78.7,16140000,33450.0
Netherlands,Europe,2004,79.1,16230000,34180.0
Netherlands,Europe,2005,79.5,16310000,34720.0
Netherlands,Europe,2006,79.9,16380000,35850.0
Netherlands,Europe,2007,80.1,16440000,37170.0
Netherlands,Europe,2008,80.3,16500000,37690.0
Netherlands,Europe,2009,80.4,16560000,36130.0
Netherlands,Europe,2010,80.5,16610000,36530.0
Netherlands,Europe,2011,80.6,16660000,36720.0
Netherlands,Europe,2012,80.6,16710000,36260.0
Netherlands,Europe,2013,80.6,16760000,35920.0
New Zealand,Asia,1990,75.4,3398000,18830.0
New Zealand,Asia,1991,75.8,3446000,18380.0
New Zealand,Asia,1992,76.1,3503000,18360.0
New Zealand,Asia,1993,76.5,3565000,19340.0
New Zealand,Asia,1994,76.7,3623000,20120.0
New Zealand,Asia,1995,76.9,3675000,20660.0
New Zealand,Asia,1996,77.1,3717000,21060.0
New Zealand,Asia,1997,77.4,3752000,21050.0
New Zealand,Asia,1998,77.8,3783000,20880.0
New Zealand,Asia,1999,78.1,3817000,21690.0
New Zealand,Asia,2000,78.5,3858000,21900.0
New Zealand,Asia,2001,78.8,3907000,22430.0
New Zealand,Asia,2002,79.0,3962000,23190.0
New Zealand,Asia,2003,79.3,4021000,23730.0
New Zealand,Asia,2004,79.5,4079000,24340.0
New Zealand,Asia,2005,79.8,4134000,24550.0
New Zealand,Asia,2006,80.0,4185000,25000.0
New Zealand,Asia,2007,80.1,4232000,25610.0
New Zealand,Asia,2008,80.2,4278000,25160.0
New Zealand,Asia,2009,80.3,4323000,24470.0
New Zealand,Asia,2010,80.5,4368000,24610.0
New Zealand,Asia,2011,80.6,4415000,24760.0
New Zealand,Asia,2012,80.6,4461000,25220.0
New Zealand,Asia,2013,80.6,4508000,25710.0
Nicaragua,Americas,1990,70.9,4121000,2355.0
Nicaragua,Americas,1991,71.4,4219000,2234.0
Nicaragua,Americas,1992,71.6,4323000,2170.0
Nicaragua,Americas,1993,72.0,4430000,2098.0
Nicaragua,Americas,1994,72.3,4536000,2119.0
Nicaragua,Americas,1995,72.5,4637000,2154.0
Nicaragua,Americas,1996,72.8,4733000,2197.0
Nicaragua,Americas,1997,73.1,4825000,2253.0
Nicaragua,Americas,1998,71.6,4912000,2292.0
Nicaragua,Americas,1999,73.6,4995000,2679.0
Nicaragua,Americas,2000,73.9,5074000,2491.0
Nicaragua,Americas,2001,74.1,5149000,2511.0
Nicaragua,Americas,2002,74.2,5220000,2475.0
Nicaragua,Americas,2003,74.3,5288000,2485.0
Nicaragua,Americas,2004,74.4,5356000,2560.0
Nicaragua,Americas,2005,74.6,5424000,2611.0
Nicaragua,Americas,2006,74.8,5494000,2714.0
Nicaragua,Americas,2007,75.0,5564000,2829.0
Nicaragua,Americas,2008,75.2,5636000,2904.0
Nicaragua,Americas,2009,75.5,5710000,2805.0
Nicaragua,Americas,2010,75.8,5788000,2872.0
Nicaragua,Americas,2011,76.0,5870000,2991.0
Nicaragua,Americas,2012,76.2,5955000,3098.0
Nicaragua,Americas,2013,76.4,6042000,3174.0
Niger,Africa,1990,47.0,7788000,640.6
Niger,Africa,1991,47.5,8036000,639.0
Niger,Africa,1992,48.0,8300000,581.2
Niger,Africa,1993,48.6,8579000,573.0
Niger,Africa,1994,49.2,8872000,579.3
Niger,Africa,1995,49.9,9179000,577.5
Niger,Africa,1996,50.7,9500000,580.3
Niger,Africa,1997,51.3,9836000,580.3
Niger,Africa,1998,51.9,10190000,623.3
Niger,Africa,1999,52.4,10550000,602.4
Niger,Africa,2000,53.0,10920000,577.2
Niger,Africa,2001,53.7,11310000,600.6
Niger,Africa,2002,54.5,11710000,601.1
Niger,Africa,2003,55.4,12120000,610.1
Niger,Africa,2004,56.3,12550000,587.8
Niger,Africa,2005,57.3,12990000,613.0
Niger,Africa,2006,58.3,13460000,626.3
Niger,Africa,2007,59.1,13950000,608.3
Niger,Africa,2008,59.7,14450000,643.8
Niger,Africa,2009,60.3,14970000,616.0
Niger,Africa,2010,60.7,15510000,661.2
Niger,Africa,2011,61.0,16070000,655.1
Niger,Africa,2012,61.3,16640000,706.8
Niger,Africa,2013,61.6,17240000,727.8
Nigeria,Africa,1990,55.4,97550000,1571.0
Nigeria,Africa,1991,55.4,99990000,1621.0
Nigeria,Africa,1992,55.5,102400000,1620.0
Nigeria,Africa,1993,55.5,104900000,1612.0
Nigeria,Africa,1994,55.5,107500000,1561.0
Nigeria,Africa,1995,55.6,110000000,1561.0
Nigeria,Africa,1996,55.6,112600000,1619.0
Nigeria,Africa,1997,55.6,115300000,1625.0
Nigeria,Africa,1998,55.6,118000000,1614.0
Nigeria,Africa,1999,55.7,120800000,1590.0
Nigeria,Africa,2000,55.8,123700000,1619.0
Nigeria,Africa,2001,55.9,126700000,1630.0
Nigeria,Africa,2002,56.1,129800000,1615.0
Nigeria,Africa,2003,56.3,133100000,1746.0
Nigeria,Africa,2004,56.5,136400000,1807.0
Nigeria,Africa,2005,56.9,139800000,1892.0
Nigeria,Africa,2006,57.2,143300000,1956.0
Nigeria,Africa,2007,57.7,147000000,2036.0
Nigeria,Africa,2008,58.0,150700000,2100.0
Nigeria,Africa,2009,58.5,154500000,2186.0
Nigeria,Africa,2010,58.8,158400000,2297.0
Nigeria,Africa,2011,59.1,162500000,2400.0
Nigeria,Africa,2012,59.5,166600000,2484.0
Nigeria,Africa,2013,60.1,170900000,2591.0
North Korea,Asia,1990,67.9,20140000,3373.0
North Korea,Asia,1991,68.2,20470000,3373.0
North Korea,Asia,1992,68.4,20800000,3061.0
North Korea,Asia,1993,68.6,21150000,3018.0
North Korea,Asia,1994,68.8,21470000,2300.0
North Korea,Asia,1995,62.4,21770000,2000.0
North Korea,Asia,1996,62.6,22040000,1809.0
North Korea,Asia,1997,62.7,22280000,1691.0
North Korea,Asia,1998,62.8,22500000,1693.0
North Korea,Asia,1999,63.0,22700000,1706.0
North Korea,Asia,2000,63.2,22890000,1690.0
North Korea,Asia,2001,63.3,23080000,1667.0
North Korea,Asia,2002,63.5,23260000,1647.0
North Korea,Asia,2003,69.8,23440000,1628.0
North Korea,Asia,2004,69.9,23600000,1612.0
North Korea,Asia,2005,70.1,23750000,1597.0
North Korea,Asia,2006,70.2,23880000,1571.0
North Korea,Asia,2007,70.3,24010000,1544.0
North Korea,Asia,2008,70.6,24130000,1585.0
North Korea,Asia,2009,70.7,24240000,1563.0
North Korea,Asia,2010,70.8,24350000,1549.0
North Korea,Asia,2011,71.0,24450000,1540.0
North Korea,Asia,2012,71.1,24550000,1540.0
North Macedonia,Europe,1990,72.8,1909000,7527.0
North Macedonia,Europe,1991,72.9,1923000,7498.0
North Macedonia,Europe,1992,72.7,1934000,6964.0
North Macedonia,Europe,1993,72.9,1944000,6410.0
North Macedonia,Europe,1994,72.9,1954000,6267.0
North Macedonia,Europe,1995,73.0,1963000,6167.0
North Macedonia,Europe,1996,73.2,1973000,6208.0
North Macedonia,Europe,1997,73.2,1983000,6266.0
North Macedonia,Europe,1998,73.2,1992000,6447.0
North Macedonia,Europe,1999,73.5,2001000,6698.0
North Macedonia,Europe,2000,73.9,2009000,6976.0
North Macedonia,Europe,2001,74.2,2016000,6637.0
North Macedonia,Europe,2002,74.4,2022000,6676.0
North Macedonia,Europe,2003,74.7,2028000,6848.0
North Macedonia,Europe,2004,74.9,2033000,7113.0
North Macedonia,Europe,2005,75.1,2038000,7393.0
North Macedonia,Europe,2006,75.1,2043000,7749.0
North Macedonia,Europe,2007,75.2,2048000,8206.0
North Macedonia,Europe,2008,75.4,2053000,8602.0
North Macedonia,Europe,2009,75.6,2057000,8506.0
North Macedonia,Europe,2010,75.8,2061000,8733.0
North Macedonia,Europe,2011,76.1,2064000,8963.0
North Macedonia,Europe,2012,76.4,2067000,8919.0
North Macedonia,Europe,2013,76.6,2069000,9079.0
Norway,Europe,1990,76.8,4241000,31160.0
Norway,Europe,1991,77.1,4263000,32200.0
Norway,Europe,1992,77.3,4286000,33140.0
Norway,Europe,1993,77.6,4309000,33900.0
Norway,Europe,1994,77.8,4334000,35550.0
Norway,Europe,1995,78.0,4359000,36980.0
Norway,Europe,1996,78.1,4385000,38790.0
Norway,Europe,1997,78.2,4412000,40660.0
Norway,Europe,1998,78.3,4439000,41360.0
Norway,Europe,1999,78.5,4466000,42010.0
Norway,Europe,2000,78.7,4491000,43170.0
Norway,Europe,2001,78.9,4514000,43890.0
Norway,Europe,2002,79.2,4536000,44430.0
Norway,Europe,2003,79.5,4559000,44770.0
Norway,Europe,2004,79.7,4587000,46390.0
Norway,Europe,2005,80.1,4623000,47550.0
Norway,Europe,2006,80.4,4669000,48220.0
Norway,Europe,2007,80.6,4722000,48980.0
Norway,Europe,2008,80.7,4779000,48320.0
Norway,Europe,2009,80.8,4834000,47120.0
Norway,Europe,2010,80.9,4883000,46600.0
Norway,Europe,2011,81.1,4925000,46610.0
Norway,Europe,2012,81.3,4960000,47380.0
Norway,Europe,2013,81.4,4992000,48020.0
Oman,Asia,1990,70.7,1868000,17490.0
Oman,Asia,1991,71.1,1947000,17830.0
Oman,Asia,1992,71.4,2031000,18620.0
Oman,Asia,1993,71.7,2113000,19020.0
Oman,Asia,1994,72.0,2183000,19080.0
Oman,Asia,1995,72.3,2232000,19330.0
Oman,Asia,1996,72.6,2259000,19210.0
Oman,Asia,1997,72.9,2266000,19700.0
Oman,Asia,1998,73.2,2263000,19550.0
Oman,Asia,1999,73.4,2259000,18840.0
Oman,Asia,2000,73.7,2264000,19200.0
Oman,Asia,2001,73.9,2279000,19950.0
Oman,Asia,2002,74.0,2303000,19770.0
Oman,Asia,2003,74.1,2336000,19500.0
Oman,Asia,2004,74.2,2378000,19870.0
Oman,Asia,2005,74.3,2430000,20330.0
Oman,Asia,2006,74.3,2491000,21040.0
Oman,Asia,2007,74.3,2561000,21990.0
Oman,Asia,2008,74.6,2637000,24360.0
Oman,Asia,2009,74.8,2712000,24300.0
Oman,Asia,2010,75.0,2782000,29370.0
Oman,Asia,2011,75.2,2846000,25830.0
Oman,Asia,2012,75.4,2904000,26290.0
Oman,Asia,2013,75.5,2957000,26540.0
Pakistan,Asia,1990,62.3,111800000,1826.0
Pakistan,Asia,1991,62.4,115000000,1875.0
Pakistan,Asia,1992,62.3,118000000,1972.0
Pakistan,Asia,1993,62.3,121000000,1967.0
Pakistan,Asia,1994,62.2,124100000,1991.0
Pakistan,Asia,1995,62.1,127300000,2038.0
Pakistan,Asia,1996,62.2,130700000,2081.0
Pakistan,Asia,1997,62.2,134300000,2049.0
Pakistan,Asia,1998,62.3,137800000,2050.0
Pakistan,Asia,1999,62.5,141300000,2073.0
Pakistan,Asia,2000,62.6,144500000,2086.0
Pakistan,Asia,2001,62.7,147600000,2069.0
Pakistan,Asia,2002,62.9,150400000,2093.0
Pakistan,Asia,2003,63.0,153100000,2153.0
Pakistan,Asia,2004,63.2,155900000,2270.0
Pakistan,Asia,2005,62.6,158600000,2396.0
Pakistan,Asia,2006,63.6,161500000,2489.0
Pakistan,Asia,2007,63.8,164400000,2612.0
Pakistan,Asia,2008,64.1,167400000,2661.0
Pakistan,Asia,2009,64.4,170500000,2591.0
Pakistan,Asia,2010,64.7,173600000,2615.0
Pakistan,Asia,2011,65.0,176700000,2639.0
Pakistan,Asia,2012,65.3,180000000,2681.0
Pakistan,Asia,2013,65.7,183200000,2719.0
Palestine,Asia,1990,70.3,2081000,5635.0
Palestine,Asia,1991,70.6,2169000,5822.0
Palestine,Asia,1992,70.9,2265000,6018.0
Palestine,Asia,1993,71.3,2369000,6219.0
Palestine,Asia,1994,71.9,2480000,6431.0
Palestine,Asia,1995,72.2,2596000,6648.0
Palestine,Asia,1996,72.5,2720000,6876.0
Palestine,Asia,1997,72.9,2848000,7111.0
Palestine,Asia,1998,73.3,2976000,7477.0
Palestine,Asia,1999,73.6,3095000,7865.0
Palestine,Asia,2000,73.5,3199000,7586.0
Palestine,Asia,2001,73.6,3285000,5853.0
Palestine,Asia,2002,73.5,3356000,4515.0
Palestine,Asia,2003,73.7,3419000,3794.0
Palestine,Asia,2004,73.6,3483000,3664.0
Palestine,Asia,2005,73.7,3556000,3542.0
Palestine,Asia,2006,73.3,3638000,3282.0
Palestine,Asia,2007,73.7,3728000,3374.0
Palestine,Asia,2008,73.5,3827000,3521.0
Palestine,Asia,2009,73.6,3931000,3682.0
Palestine,Asia,2010,74.0,4039000,3935.0
Palestine,Asia,2011,74.1,4152000,4206.0
Palestine,Asia,2012,74.3,4271000,4328.0
Panama,Americas,1990,75.2,2416000,5834.0
Panama,Americas,1991,75.2,2466000,6236.0
Panama,Americas,1992,75.3,2517000,6619.0
Panama,Americas,1993,75.5,2570000,6840.0
Panama,Americas,1994,75.6,2623000,6922.0
Panama,Americas,1995,75.8,2677000,6920.0
Panama,Americas,1996,76.0,2732000,6952.0
Panama,Americas,1997,76.2,2787000,7114.0
Panama,Americas,1998,76.4,2843000,7256.0
Panama,Americas,1999,76.7,2900000,7355.0
Panama,Americas,2000,76.9,2956000,7406.0
Panama,Americas,2001,77.1,3013000,7317.0
Panama,Americas,2002,77.2,3069000,7356.0
Panama,Americas,2003,77.2,3126000,7551.0
Panama,Americas,2004,77.2,3182000,7986.0
Panama,Americas,2005,77.2,3238000,8399.0
Panama,Americas,2006,77.2,3295000,8960.0
Panama,Americas,2007,77.1,3351000,9868.0
Panama,Americas,2008,77.1,3406000,10670.0
Panama,Americas,2009,77.1,3462000,10890.0
Panama,Americas,2010,77.2,3517000,11490.0
Panama,Americas,2011,77.4,3571000,12520.0
Panama,Americas,2012,77.6,3625000,13610.0
Panama,Americas,2013,77.8,3678000,14570.0
Papua New Guinea,Asia,1990,55.7,4158000,1588.0
Papua New Guinea,Asia,1991,55.7,4262000,1696.0
Papua New Guinea,Asia,1992,55.8,4369000,1881.0
Papua New Guinea,Asia,1993,56.0,4480000,2166.0
Papua New Guinea,Asia,1994,56.2,4595000,2235.0
Papua New Guinea,Asia,1995,56.3,4716000,2104.0
Papua New Guinea,Asia,1996,56.5,4841000,2207.0
Papua New Guinea,Asia,1997,56.6,4970000,2064.0
Papua New Guinea,Asia,1998,56.2,5104000,1933.0
Papua New Guinea,Asia,1999,56.8,5241000,1918.0
Papua New Guinea,Asia,2000,56.9,5379000,1822.0
Papua New Guinea,Asia,2001,56.9,5519000,1774.0
Papua New Guinea,Asia,2002,57.0,5660000,1727.0
Papua New Guinea,Asia,2003,57.1,5803000,1722.0
Papua New Guinea,Asia,2004,57.2,5948000,1729.0
Papua New Guinea,Asia,2005,57.3,6095000,1747.0
Papua New Guinea,Asia,2006,57.5,6245000,1746.0
Papua New Guinea,Asia,2007,57.8,6396000,1828.0
Papua New Guinea,Asia,2008,58.2,6549000,1905.0
Papua New Guinea,Asia,2009,58.4,6703000,1976.0
Papua New Guinea,Asia,2010,58.7,6858000,2074.0
Papua New Guinea,Asia,2011,59.1,7014000,2247.0
Papua New Guinea,Asia,2012,59.4,7170000,2392.0
Papua New Guinea,Asia,2013,59.8,7327000,2437.0
Paraguay,Americas,1990,74.2,4244000,4261.0
Paraguay,Americas,1991,74.2,4354000,4245.0
Paraguay,Americas,1992,74.1,4465000,4196.0
Paraguay,Americas,1993,73.9,4575000,4243.0
Paraguay,Americas,1994,73.9,4685000,4249.0
Paraguay,Americas,1995,73.9,4795000,4318.0
Paraguay,Americas,1996,73.9,4905000,4255.0
Paraguay,Americas,1997,74.0,5015000,4247.0
Paraguay,Americas,1998,74.1,5124000,4117.0
Paraguay,Americas,1999,74.1,5234000,4029.0
Paraguay,Americas,2000,74.1,5344000,3907.0
Paraguay,Americas,2001,74.1,5454000,3885.0
Paraguay,Americas,2002,74.0,5565000,3784.0
Paraguay,Americas,2003,73.8,5676000,3828.0
Paraguay,Americas,2004,73.6,5787000,3886.0
Paraguay,Americas,2005,73.5,5898000,3900.0
Paraguay,Americas,2006,73.5,6009000,4007.0
Paraguay,Americas,2007,73.6,6119000,4142.0
Paraguay,Americas,2008,73.6,6230000,4319.0
Paraguay,Americas,2009,73.5,6342000,4066.0
Paraguay,Americas,2010,73.4,6455000,4508.0
Paraguay,Americas,2011,73.5,6568000,4612.0
Paraguay,Americas,2012,73.6,6683000,4467.0
Paraguay,Americas,2013,73.7,6798000,4861.0
Peru,Americas,1990,69.4,21690000,4564.0
Peru,Americas,1991,69.7,22120000,4581.0
Peru,Americas,1992,70.0,22550000,4446.0
Peru,Americas,1993,70.3,22980000,4603.0
Peru,Americas,1994,70.8,23400000,5123.0
Peru,Americas,1995,71.2,23830000,5454.0
Peru,Americas,1996,71.8,24250000,5474.0
Peru,Americas,1997,72.3,24670000,5838.0
Peru,Americas,1998,73.0,25080000,5745.0
Peru,Americas,1999,73.6,25480000,5705.0
Peru,Americas,2000,74.3,25860000,5791.0
Peru,Americas,2001,74.7,26230000,5715.0
Peru,Americas,2002,75.2,26580000,5909.0
Peru,Americas,2003,75.6,26920000,6055.0
Peru,Americas,2004,75.9,27240000,6161.0
Peru,Americas,2005,76.2,27560000,6466.0
Peru,Americas,2006,76.5,27870000,6860.0
Peru,Americas,2007,76.6,28170000,7318.0
Peru,Americas,2008,76.8,28460000,7913.0
Peru,Americas,2009,76.7,28770000,7859.0
Peru,Americas,2010,76.8,29080000,8420.0
Peru,Americas,2011,76.8,29400000,8865.0
Peru,Americas,2012,76.9,29730000,9278.0
Peru,Americas,2013,77.1,30080000,9710.0
Philippines,Asia,1990,68.3,61630000,2387.0
Philippines,Asia,1991,68.5,63150000,2320.0
Philippines,Asia,1992,68.6,64660000,2279.0
Philippines,Asia,1993,68.6,66170000,2279.0
Philippines,Asia,1994,68.7,67700000,2329.0
Philippines,Asia,1995,68.8,69260000,2384.0
Philippines,Asia,1996,68.9,70830000,2465.0
Philippines,Asia,1997,69.0,72430000,2537.0
Philippines,Asia,1998,69.1,74040000,2470.0
Philippines,Asia,1999,69.1,75670000,2503.0
Philippines,Asia,2000,69.0,77310000,2599.0
Philippines,Asia,2001,69.0,78960000,2591.0
Philippines,Asia,2002,68.9,80630000,2651.0
Philippines,Asia,2003,68.9,82290000,2727.0
Philippines,Asia,2004,68.9,83940000,2847.0
Philippines,Asia,2005,69.0,85550000,2932.0
Philippines,Asia,2006,69.1,87120000,3025.0
Philippines,Asia,2007,69.3,88650000,3162.0
Philippines,Asia,2008,69.4,90170000,3228.0
Philippines,Asia,2009,69.5,91700000,3247.0
Philippines,Asia,2010,69.7,93260000,3435.0
Philippines,Asia,2011,69.8,94850000,3508.0
Philippines,Asia,2012,69.9,96470000,3677.0
Philippines,Asia,2013,70.0,98110000,3831.0
Poland,Europe,1990,70.8,38060000,8172.0
Poland,Europe,1991,70.7,38160000,7572.0
Poland,Europe,1992,71.1,38250000,7739.0
Poland,Europe,1993,71.7,38320000,8008.0
Poland,Europe,1994,71.8,38360000,8414.0
Poland,Europe,1995,72.0,38390000,8987.0
Poland,Europe,1996,72.4,38400000,9519.0
Poland,Europe,1997,72.7,38390000,10160.0
Poland,Europe,1998,73.0,38370000,10720.0
Poland,Europe,1999,73.2,38340000,11210.0
Poland,Europe,2000,73.8,38300000,11680.0
Poland,Europe,2001,74.3,38270000,11830.0
Poland,Europe,2002,74.6,38230000,12000.0
Poland,Europe,2003,74.9,38200000,12470.0
Poland,Europe,2004,75.0,38180000,13150.0
Poland,Europe,2005,75.0,38170000,13570.0
Poland,Europe,2006,75.0,38170000,14420.0
Poland,Europe,2007,75.1,38190000,15420.0
Poland,Europe,2008,75.3,38220000,16210.0
Poland,Europe,2009,75.6,38250000,16470.0
Poland,Europe,2010,76.1,38280000,17090.0
Poland,Europe,2011,76.5,38300000,17660.0
Poland,Europe,2012,76.7,38320000,17850.0
Poland,Europe,2013,76.9,38330000,17920.0
Portugal,Europe,1990,74.3,9925000,15370.0
Portugal,Europe,1991,74.3,9946000,16050.0
Portugal,Europe,1992,74.5,9982000,16210.0
Portugal,Europe,1993,74.9,10030000,15810.0
Portugal,Europe,1994,75.3,10080000,15870.0
Portugal,Europe,1995,75.5,10120000,16490.0
Portugal,Europe,1996,75.5,10170000,17030.0
Portugal,Europe,1997,75.8,10210000,17640.0
Portugal,Europe,1998,76.1,10250000,18370.0
Portugal,Europe,1999,76.3,10290000,18960.0
Portugal,Europe,2000,76.7,10340000,19610.0
Portugal,Europe,2001,76.9,10380000,19900.0
Portugal,Europe,2002,77.2,10420000,19970.0
Portugal,Europe,2003,77.6,10470000,19730.0
Portugal,Europe,2004,78.0,10510000,19940.0
Portugal,Europe,2005,78.4,10540000,20010.0
Portugal,Europe,2006,78.7,10580000,20220.0
Portugal,Europe,2007,79.0,10610000,20640.0
Portugal,Europe,2008,79.2,10630000,20600.0
Portugal,Europe,2009,79.3,10660000,19980.0
Portugal,Europe,2010,79.5,10680000,20350.0
Portugal,Europe,2011,79.7,10690000,20160.0
Portugal,Europe,2012,79.8,10700000,19580.0
Portugal,Europe,2013,79.8,10700000,19100.0
Qatar,Asia,1990,77.0,473700,40510.0
Qatar,Asia,1991,77.0,482900,39010.0
Qatar,Asia,1992,77.0,488200,41780.0
Qatar,Asia,1993,77.0,491400,40680.0
Qatar,Asia,1994,77.0,495100,40790.0
Qatar,Asia,1995,77.0,501400,41060.0
Qatar,Asia,1996,77.0,512400,42010.0
Qatar,Asia,1997,77.1,528800,52940.0
Qatar,Asia,1998,77.1,548800,57390.0
Qatar,Asia,1999,77.1,569900,57840.0
Qatar,Asia,2000,77.2,591000,60390.0
Qatar,Asia,2001,77.3,608100,59280.0
Qatar,Asia,2002,77.5,624200,60020.0
Qatar,Asia,2003,77.9,653500,58710.0
Qatar,Asia,2004,78.3,715100,67460.0
Qatar,Asia,2005,78.8,821000,68700.0
Qatar,Asia,2006,79.3,978300,73920.0
Qatar,Asia,2007,79.9,1178000,74100.0
Qatar,Asia,2008,80.4,1396000,73810.0
Qatar,Asia,2009,80.9,1598000,73030.0
Qatar,Asia,2010,81.3,1759000,82180.0
Qatar,Asia,2011,81.6,1870000,89280.0
Qatar,Asia,2012,81.7,1939000,91490.0
Qatar,Asia,2013,81.8,1977000,92550.0
Romania,Europe,1990,69.8,23210000,8282.0
Romania,Europe,1991,70.3,23170000,7226.0
Romania,Europe,1992,70.1,23080000,6598.0
Romania,Europe,1993,69.8,22950000,6706.0
Romania,Europe,1994,69.4,22810000,6976.0
Romania,Europe,1995,69.3,22680000,7487.0
Romania,Europe,1996,69.0,22570000,7801.0
Romania,Europe,1997,69.1,22470000,7347.0
Romania,Europe,1998,69.8,22370000,7008.0
Romania,Europe,1999,70.5,22280000,6935.0
Romania,Europe,2000,70.8,22190000,7090.0
Romania,Europe,2001,70.9,22100000,7502.0
Romania,Europe,2002,71.2,22010000,7885.0
Romania,Europe,2003,71.6,21930000,8281.0
Romania,Europe,2004,72.0,21850000,8994.0
Romania,Europe,2005,72.6,21770000,9374.0
Romania,Europe,2006,73.0,21710000,10130.0
Romania,Europe,2007,73.3,21640000,10780.0
Romania,Europe,2008,73.4,21590000,11590.0
Romania,Europe,2009,73.5,21540000,10840.0
Romania,Europe,2010,74.0,21490000,10740.0
Romania,Europe,2011,74.9,21440000,11000.0
Romania,Europe,2012,75.6,21390000,11060.0
Romania,Europe,2013,76.0,21340000,11260.0
Russia,Europe,1990,69.6,148200000,12630.0
Russia,Europe,1991,69.4,148700000,11980.0
Russia,Europe,1992,68.0,148900000,10230.0
Russia,Europe,1993,65.2,148900000,9342.0
Russia,Europe,1994,63.6,148900000,8153.0
Russia,Europe,1995,64.2,148700000,7816.0
Russia,Europe,1996,65.9,148500000,7544.0
Russia,Europe,1997,67.4,148100000,7662.0
Russia,Europe,1998,67.6,147700000,7268.0
Russia,Europe,1999,66.2,147300000,7758.0
Russia,Europe,2000,65.4,146800000,8571.0
Russia,Europe,2001,65.1,146200000,9053.0
Russia,Europe,2002,64.9,145500000,9532.0
Russia,Europe,2003,64.8,144900000,10290.0
Russia,Europe,2004,65.0,144300000,11090.0
Russia,Europe,2005,64.8,143800000,11860.0
Russia,Europe,2006,66.1,143500000,12880.0
Russia,Europe,2007,67.2,143300000,14020.0
Russia,Europe,2008,67.6,143200000,14760.0
Russia,Europe,2009,68.3,143100000,13610.0
Russia,Europe,2010,68.7,143000000,14210.0
Russia,Europe,2011,69.4,142800000,14870.0
Russia,Europe,2012,70.4,142700000,15430.0
Russia,Europe,2013,71.3,142600000,16000.0
